"url","title","stars","reviewers","cost","cost_2","cost_3","kindle","kindle_2","kindle_3"
"https://www.amazon.com.mx/Cracking-Data-Science-Interview-Questions-ebook/dp/B082T29SQB/ref=sr_1_191?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-191","
Cracking the Data Science Interview: 101+ Data Science Questions & Solutions (English Edition)
","3.6 de 5 estrellas","21 calificaciones",null,null,"
$149.99
","
$149.99
",null,"
$149.99
"
"https://www.amazon.com.mx/Python-Data-Science-Step-Step-ebook/dp/B08G51MJ7R/ref=sr_1_190?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-190","
Python for Data Science: Master Data Analysis from Scratch, with Business Analytics Tools and Step-by-Step techniques for Beginners. The Future of Machine ... Artificial Intelligence (English Edition)
","3.9 de 5 estrellas","6 calificaciones",null,null,"
$107.87
","
$107.87
",null,"
$107.87
"
"https://www.amazon.com.mx/Certified-Data-Analytics-Study-Guide/dp/1119649471/ref=sr_1_189?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-189","
Aws Certified Data Analytics Study Guide: Specialty (Das-C01) Exam
","4.1 de 5 estrellas","16 calificaciones","$929.80","
$996.80
",null,null,"
$929.80
",null
"https://www.amazon.com.mx/dp/B0933M2P7W/ref=sr_1_188?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-188","
Big Data and Artificial Intelligence for Healthcare Applications (Big Data for Industry 4.0) (English Edition)
",null,null,null,null,"
$943.20
","
$943.20
","
$943.20
","
$943.20
"
"https://www.amazon.com.mx/Data-Governance-Definitive-Operationalize-Trustworthiness/dp/1492063495/ref=sr_1_187?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-187","
Data Governance: The Definitive Guide: People, Processes, and Tools to Operationalize Data Trustworthiness
","Previous page",null,null,"
$865.22
",null,null,null,null
"https://www.amazon.com.mx/Color-Science-Concepts-Quantitative-Formulae/dp/0471399183/ref=sr_1_186?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-186","
Color Science: Concepts and Methods, Quantitative Data and Formulae: 40
","3.9 de 5 estrellas","7 calificaciones","$2,673.26",null,null,null,"
$2,673.26
",null
"https://www.amazon.com.mx/Data-Science-Education-Using-R/dp/0367422255/ref=sr_1_184?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-184","
Data Science in Education Using R
","5.0 de 5 estrellas","8 calificaciones","$1,009.40","
$799.20
",null,null,"
$1,009.40
",null
"https://www.amazon.com.mx/Tarjeta-term%C3%B3metro-termopar-temperatura-registrador/dp/B01HD4WMS8/ref=sr_1_185?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-185","







Termómetro termopar tipo K de 4 canales multicanal tarjeta SD registrador de datos temperatura con sonido y alarma LED + sensor de cable de 2 bolas






","4.3 de 5 estrellas","33 calificaciones",null,null,"
$3,451.78
",null,null,null
"https://www.amazon.com.mx/Lean-Analytics-Ultimate-Advanced-Enterprises/dp/1647483506/ref=sr_1_183?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-183","
Lean Analytics: The Ultimate Guide to an Agile Way of Analytics, Advanced Analytics, and Data Science for a Superior Way to Build Startups and Run Enterprises
","3.6 de 5 estrellas","4 calificaciones","$290.80","
$57.06
",null,null,"
$290.80
",null
"https://www.amazon.com.mx/dp/B0933M3PHP/ref=sr_1_182?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-182","
Bayesian Networks: With Examples in R (Chapman & Hall/CRC Texts in Statistical Science) (English Edition)
",null,null,null,null,"
$1,599.20
","
$1,599.20
","
$1,599.20
","
$1,599.20
"
"https://www.amazon.com.mx/JavaScript-Data-Science-Maya-Gans/dp/0367426528/ref=sr_1_181?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-181","
JavaScript for Data Science
","2.0 de 5 estrellas","1 calificación","$2,668.40","
$959.20
",null,null,"
$2,668.40
",null
"https://www.amazon.com.mx/Hands-Unsupervised-Learning-Using-Python/dp/1492035645/ref=sr_1_180?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-180","
Hands-On Unsupervised Learning Using Python: How to Build Applied Machine Learning Solutions from Unlabeled Data
","4.1 de 5 estrellas","60 calificaciones","$914.00","
$858.73
",null,null,"
$914.00
",null
"https://www.amazon.com.mx/Python-Beginners-Step-Step-Hands/dp/1914167015/ref=sr_1_179?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-179","
Python for Beginners: The Ultimate Crash Course to Learn Python in 7 Days with Step-by-Step Guidance and Hands-On Exercises: 1
",null,null,"$490.60",null,null,null,"
$490.60
",null
"https://www.amazon.com.mx/Mining-Social-Web-Facebook-Instagram/dp/1491985046/ref=sr_1_178?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-178","
Mining the Social Web: Data Mining Facebook, Twitter, Linkedin, Instagram, Github, and More
","4.1 de 5 estrellas","30 calificaciones","$659.80","
$614.02
",null,null,"
$659.80
",null
"https://www.amazon.com.mx/Machine-Learning-Design-Patterns-Preparation/dp/1098115783/ref=sr_1_177?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-177","
Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and Mlops
","4.6 de 5 estrellas","78 calificaciones","$763.65","
$725.36
",null,null,"
$763.65
",null
"https://www.amazon.com.mx/Cleaning-Data-Effective-Science-command-line-ebook/dp/B08Z8GRYFY/ref=sr_1_176?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-176","
Cleaning Data for Effective Data Science: Doing the other 80% of the work with Python, R, and command-line tools (English Edition)
","Previous page",null,null,null,"
$364.16
","
$364.16
","
$364.16
","
$364.16
"
"https://www.amazon.com.mx/Balancing-Science-Technology-Times-English-ebook/dp/B092Z2F68X/ref=sr_1_175?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-175","
Balancing God, Science, and Technology in the End Times (English Edition)
","5.0 de 5 estrellas","1 calificación",null,null,"
$198.99
","
$198.99
","
$198.99
","
$198.99
"
"https://www.amazon.com.mx/Building-Data-Science-Teams-English-ebook/dp/B005O4U3ZE/ref=sr_1_174?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-174","
Building Data Science Teams (English Edition)
","4.0 de 5 estrellas","78 calificaciones",null,null,"
$0.00
","
$0.00
","
$0.00
","
$0.00
"
"https://www.amazon.com.mx/Data-Science-Quick-Reference-Libraries/dp/1484248937/ref=sr_1_173?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-173","
R Data Science Quick Reference: A Pocket Guide to Apis, Libraries, and Packages
","5.0 de 5 estrellas","3 calificaciones",null,"
$626.46
",null,null,null,null
"https://www.amazon.com.mx/Beginners-Analysis-Computer-Programming-Statistics/dp/1801091951/ref=sr_1_172?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-172","
Data Science for Beginners, Data Analysis with Python, SQL Computer Programming for Beginners, Statistics for Beginners
",null,null,"$349.60",null,null,null,"
$349.60
",null
"https://www.amazon.com.mx/Data-Science-Mindset-Methodologies-Misconceptions/dp/1634622561/ref=sr_1_171?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-171","
Data Science: Mindset, Methodologies, and Misconceptions
",null,null,"$885.66","
$806.73
",null,null,"
$885.66
",null
"https://www.amazon.com.mx/Machine-Learning-Data-Science-Industry/dp/0128207140/ref=sr_1_170?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021569&sr=8-170","
Machine Learning and Data Science in the Oil and Gas Industry: Best Practices, Tools, and Case Studies
",null,null,null,"
$2,508.98
",null,null,null,null
"https://www.amazon.com.mx/Art-Americas-Before-1300-Tiwanaku-ebook/dp/B09321Z6R3/ref=sr_1_208?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-208","
Art Of The Americas Before 1300: The History Of Tiwanaku & Puma Punku: Tiwanaku And Puma Punku (English Edition)
",null,null,null,null,"
$87.00
","
$87.00
",null,"
$87.00
"
"https://www.amazon.com.mx/Learning-Tableau-2020-visualizations-organization/dp/1800200366/ref=sr_1_240?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-240","
Learning Tableau 2020 - Fourth Edition: Create effective data visualizations, build interactive visual analytics, and transform your organization
","4.6 de 5 estrellas","60 calificaciones",null,"
$509.00
",null,null,null,null
"https://www.amazon.com.mx/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.72b00681-e746-3172-2586-170c330a261d%26ref_%3Ddvm_src_ret_mx_xx_s&page-type-id=B07ZPJ1BK1&ref=sr_1_238&keywords=data+science&__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1619021584&sr=8-238",null,null,null,null,null,null,null,null,null
"https://www.amazon.com.mx/SQL-Cookbook-Query-Solutions-Techniques/dp/1492077445/ref=sr_1_239?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-239","
SQL Cookbook: Query Solutions and Techniques for All SQL Users
","4.7 de 5 estrellas","18 calificaciones","$902.00","
$746.30
",null,null,"
$902.00
",null
"https://www.amazon.com.mx/How-Became-Our-Data-Informational/dp/022662658X/ref=sr_1_237?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-237","
How We Became Our Data: A Genealogy of the Informational Person
","Previous page",null,null,"
$408.48
",null,null,null,null
"https://www.amazon.com.mx/Google-Bigquery-Definitive-Warehousing-Analytics/dp/1492044466/ref=sr_1_236?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-236","
Google Bigquery: The Definitive Guide: Data Warehousing, Analytics, and Machine Learning at Scale
","4.6 de 5 estrellas","53 calificaciones","$829.80","
$748.70
",null,null,"
$829.80
",null
"https://www.amazon.com.mx/Nuevo-Apple-10-2-pulgadas-Wi-Fi-32-GB/dp/B08JB35GXZ/ref=sr_1_235?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-235","







Apple Nuevo iPad (de 10.2 Pulgadas, con Wi-Fi y 32 GB) - Gris Espacial (Último Modelo, 8.ª generación)






","5.0 de 5 estrellas","277 calificaciones",null,null,"
$8,999.00
",null,null,null
"https://www.amazon.com.mx/Structure-Interpretation-Computer-Programs-Abelson/dp/0262510871/ref=sr_1_234?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-234","
Structure and Interpretation of Computer Programs
","4.7 de 5 estrellas","320 calificaciones","$1,132.07",null,null,null,"
$1,132.07
",null
"https://www.amazon.com.mx/Open-Data-Sustainable-Community-Development/dp/9813343117/ref=sr_1_233?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-233","
Open Data for Sustainable Community: Glocalized Sustainable Development Goals
",null,null,"$2,780.60","
$2,639.77
",null,null,"
$2,780.60
",null
"https://www.amazon.com.mx/Physical-Database-Design-Professionals-Exploiting/dp/0123693896/ref=sr_1_232?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-232","
Physical Database Design: The Database Professional's Guide to Exploiting Indexes, Views, Storage, and More
","3.7 de 5 estrellas","5 calificaciones","$1,152.40","
$929.58
",null,null,"
$1,152.40
",null
"https://www.amazon.com.mx/Graphics-Cookbook-Practical-Recipes-Visualizing/dp/1491978600/ref=sr_1_231?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-231","
R Graphics Cookbook: Practical Recipes for Visualizing Data
","4.6 de 5 estrellas","51 calificaciones","$1,144.40","
$385.88
",null,null,"
$1,144.40
",null
"https://www.amazon.com.mx/dp/B093365TQB/ref=sr_1_230?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-230","
Information theory assisted data visualization and exploration (English Edition)
",null,null,null,null,"
$99.86
","
$99.86
",null,"
$99.86
"
"https://www.amazon.com.mx/Python-Finance-Mastering-Data-Driven/dp/1492024333/ref=sr_1_229?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-229","
Python for Finance: Mastering Data-Driven Finance
","4.6 de 5 estrellas","176 calificaciones","$1,222.90","
$865.22
",null,null,"
$1,222.90
",null
"https://www.amazon.com.mx/Pandas-Everyone-Python-Data-Analysis/dp/0134546938/ref=sr_1_228?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-228","
Pandas for Everyone: Python Data Analysis
","4.4 de 5 estrellas","163 calificaciones","$837.60","
$509.00
",null,null,"
$837.60
",null
"https://www.amazon.com.mx/Python-Data-Analysis-Comprehensive-Analytics-ebook/dp/B08KF5LXFD/ref=sr_1_227?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-227","
Python Data Analysis: Comprehensive Guide to Data Science, Analytics and Metrics with Python (Data Science and Analysis Book 1) (English Edition)
","3.8 de 5 estrellas","3 calificaciones",null,null,"
$63.61
","
$63.61
","
$63.61
","
$63.61
"
"https://www.amazon.com.mx/Applied-Data-Science-Using-PySpark-ebook/dp/B08QZ5KPZN/ref=sr_1_226?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-226","
Applied Data Science Using PySpark: Learn the End-to-End Predictive Model-Building Cycle (English Edition)
","5.0 de 5 estrellas","5 calificaciones",null,null,"
$738.27
","
$738.27
","
$738.27
","
$738.27
"
"https://www.amazon.com.mx/Data-Strategy-Profit-Analytics-Internet/dp/074947985X/ref=sr_1_225?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-225","
Data Strategy: How to Profit from a World of Big Data, Analytics and the Internet of Things
","4.2 de 5 estrellas","132 calificaciones","$619.76","
$555.60
",null,null,"
$619.76
",null
"https://www.amazon.com.mx/Foundations-Architecting-Data-Solutions-Successful/dp/1492038741/ref=sr_1_224?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-224","
Foundations for Architecting Data Solutions: Managing Successful Data Projects
","4.3 de 5 estrellas","29 calificaciones","$807.40","
$409.00
",null,null,"
$807.40
",null
"https://www.amazon.com.mx/Tiwanaku-Puma-Punku-History-Pre-Columbian-ebook/dp/B0931674MN/ref=sr_1_223?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-223","
Tiwanaku And Puma Punku In US History: Myth Of An Edenic, Pre-Columbian ‘New’ World: Puma Punku In The Bible (English Edition)
",null,null,null,null,"
$87.00
","
$87.00
",null,"
$87.00
"
"https://www.amazon.com.mx/python-data-science-Tony-Charles/dp/1801115990/ref=sr_1_222?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-222","
python for data science
",null,null,"$192.40",null,null,null,"
$192.40
",null
"https://www.amazon.com.mx/Guide-Data-Analytics-Basics-Managers/dp/1633694283/ref=sr_1_221?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-221","
HBR Guide to Data Analytics Basics for Managers
","4.4 de 5 estrellas","212 calificaciones","$302.00","
$318.00
",null,null,"
$302.00
",null
"https://www.amazon.com.mx/Big-Book-Python-Data-Analysis-ebook/dp/B08ZVWSYMH/ref=sr_1_220?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-220","
The Big Book Of Python For Data Analysis: Learn Data Science And Coding With Python: Python Book (English Edition)
",null,null,null,null,"
$102.68
","
$102.68
",null,"
$102.68
"
"https://www.amazon.com.mx/Ciencia-Datos-estrategias-avanzados-aprender/dp/1913597385/ref=sr_1_218?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-218","
Ciencia de Datos: Métodos y estrategias avanzados para aprender ciencia de datos para empresas
","Previous page",null,"$328.68",null,null,null,"
$328.68
",null
"https://www.amazon.com.mx/Data-Science-Scale-Python-Dask/dp/1617295604/ref=sr_1_219?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-219","
Data Science with Python and Dask
","4.4 de 5 estrellas","8 calificaciones","$912.45",null,null,null,"
$912.45
",null
"https://www.amazon.com.mx/Eight-Dates-Essential-Conversations-Lifetime/dp/1523504463/ref=sr_1_217?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021584&sr=8-217","
Eight Dates: Essential Conversations for a Lifetime of Love
","4.7 de 5 estrellas","2,285 calificaciones","$364.80","
$275.00
",null,null,"
$364.80
",null
"https://www.amazon.com.mx/Machine-Learning-Algorithmic-Trading-intelligence/dp/9918608013/ref=sr_1_288?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-288","
Machine Learning for Algorithmic Trading: Master as a PRO applied artificial intelligence and Python for predict systematic strategies for options and stocks. Learn data-driven finance using keras
","2.4 de 5 estrellas","4 calificaciones","$345.00",null,null,null,"
$345.00
",null
"https://www.amazon.com.mx/Programming-Hive-Warehouse-Language-Hadoop/dp/1449319335/ref=sr_1_287?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-287","
Programming Hive: Data Warehouse and Query Language for Hadoop
","4.4 de 5 estrellas","58 calificaciones","$811.04","
$619.38
",null,null,"
$811.04
",null
"https://www.amazon.com.mx/Machine-Learning-Pocket-Reference-Structured/dp/1492047546/ref=sr_1_286?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-286","
Machine Learning Pocket Reference: Working with Structured Data in Python
","4.5 de 5 estrellas","103 calificaciones","$515.18","
$245.05
",null,null,"
$515.18
",null
"https://www.amazon.com.mx/Lascar-Electronics-EL-WIFI-TH-Wireless-Temperature/dp/B008LVQBI0/ref=sr_1_285?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-285","







Lascar - 1800009 Electronics EL-WIFI-TH Wireless Temperature/RH Data Logger






","Previous page",null,null,null,"
$4,001.37
",null,null,null
"https://www.amazon.com.mx/Data-Science-Production-Building-Pipelines/dp/165206463X/ref=sr_1_284?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-284","
Data Science in Production: Building Scalable Model Pipelines with Python
","4.5 de 5 estrellas","18 calificaciones",null,"
$120.19
",null,null,null,null
"https://www.amazon.com.mx/Snowflake-Cookbook-Techniques-warehousing-solutions-ebook/dp/B08PDJ7CTX/ref=sr_1_283?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-283","
Snowflake Cookbook: Techniques for building modern cloud data warehousing solutions (English Edition)
","4.5 de 5 estrellas","2 calificaciones",null,null,"
$504.52
","
$504.52
","
$504.52
","
$504.52
"
"https://www.amazon.com.mx/Great-Seven-Journeys-Frontiers-Science/dp/0735221820/ref=sr_1_282?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-282","
The Great Unknown: Seven Journeys to the Frontiers of Science
","4.0 de 5 estrellas","78 calificaciones","$336.60","
$201.41
",null,null,"
$336.60
",null
"https://www.amazon.com.mx/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.3cae596b-8dd1-68f7-0ed5-f4344ff5695f%26ref_%3Ddvm_src_ret_mx_xx_s&page-type-id=B0848Q8FXR&ref=sr_1_279&keywords=data+science&__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&qid=1619021599&sr=8-279",null,null,null,null,null,null,null,null,null
"https://www.amazon.com.mx/Introduction-Machine-Learning-Python-Scientists/dp/1449369413/ref=sr_1_281?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-281","
Introduction to Machine Learning with Python: A Guide for Data Scientists
","4.5 de 5 estrellas","340 calificaciones","$1,238.72","
$384.00
",null,null,"
$1,238.72
",null
"https://www.amazon.com.mx/Statistics-Solving-Problems-Using-Real-World/dp/1506388159/ref=sr_1_280?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-280","
Statistics with R: Solving Problems Using Real-World Data
","4.9 de 5 estrellas","10 calificaciones","$2,500.00","
$2,019.00
",null,null,"
$2,500.00
",null
"https://www.amazon.com.mx/Mastering-Python-Programming-Computer-Beginners-ebook/dp/B09313QHLP/ref=sr_1_277?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-277","
Mastering Python Programming: Key Computer Programming Concepts For Beginners: Python Programming Language (English Edition)
",null,null,null,null,"
$98.89
","
$98.89
",null,"
$98.89
"
"https://www.amazon.com.mx/Fundamentals-Data-Visualization-Informative-Compelling/dp/1492031089/ref=sr_1_278?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-278","
Fundamentals of Data Visualization: A Primer on Making Informative and Compelling Figures
","4.5 de 5 estrellas","105 calificaciones","$872.60","
$610.80
",null,null,"
$872.60
",null
"https://www.amazon.com.mx/Agile-Data-Science-2-0-Applications-ebook/dp/B072MKL34K/ref=sr_1_276?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-276","
Agile Data Science 2.0: Building Full-Stack Data Analytics Applications with Spark (English Edition)
","4.1 de 5 estrellas","28 calificaciones",null,null,"
$375.00
","
$375.00
","
$375.00
","
$375.00
"
"https://www.amazon.com.mx/Structures-Assistant-Professor-Department-Computer/dp/0198099304/ref=sr_1_275?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-275","
Data Structures Using C
","4.5 de 5 estrellas","280 calificaciones","$412.80",null,null,null,"
$412.80
",null
"https://www.amazon.com.mx/Digital-Archaeology-Art-Science-Forensics/dp/0321803906/ref=sr_1_274?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-274","
Digital Archaeology: The Art and Science of Digital Forensics
","4.6 de 5 estrellas","22 calificaciones","$1,449.90","
$748.19
",null,null,"
$1,449.90
",null
"https://www.amazon.com.mx/Practical-Data-Science-Information-Professionals/dp/1783303441/ref=sr_1_272?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-272","
Practical Data Science for Information Professionals
",null,null,"$1,581.72",null,null,null,"
$1,581.72
",null
"https://www.amazon.com.mx/Panel-Data-Econometrics-Yves-Croissant/dp/1118949161/ref=sr_1_273?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-273","
Panel Data Econometrics with R
","3.8 de 5 estrellas","6 calificaciones","$1,831.18","
$1,529.00
",null,null,"
$1,831.18
",null
"https://www.amazon.com.mx/Predictive-Analytics-Predicting-Techniques-Statistics/dp/1952191009/ref=sr_1_271?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-271","
Predictive Analytics: The Secret to Predicting Future Events Using Big Data and Data Science Techniques Such as Data Mining, Predictive Modelling, Statistics, Data Analysis, and Machine Learning
","4.6 de 5 estrellas","6 calificaciones","$603.38",null,null,null,"
$603.38
",null
"https://www.amazon.com.mx/Science-Arduino-Raspberry-Projects-English-ebook/dp/B07T8216WD/ref=sr_1_270?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-270","
Data Science 2.0 using Python 3.7 With New Arduino and Raspberry Pi 3 Projects (English Edition)
","Previous page",null,null,null,"
$76.50
","
$76.50
",null,"
$76.50
"
"https://www.amazon.com.mx/Ethics-Data-Science-English-Loukides-ebook/dp/B07GTC8ZN7/ref=sr_1_269?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-269","
Ethics and Data Science (English Edition)
","4.3 de 5 estrellas","90 calificaciones",null,null,"
$0.00
","
$0.00
","
$0.00
","
$0.00
"
"https://www.amazon.com.mx/Spark-Definitive-Guide-Processing-Simple/dp/1491912219/ref=sr_1_268?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-268","
Spark: The Definitive Guide: Big Data Processing Made Simple
","4.5 de 5 estrellas","272 calificaciones","$1,256.51","
$745.53
",null,null,"
$1,256.51
",null
"https://www.amazon.com.mx/Understanding-Compression-Data-Modern-Developers/dp/1491961538/ref=sr_1_267?__mk_es_MX=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=data+science&qid=1619021599&sr=8-267","
Understanding Compression: Data Compression for Modern Developers
","4.6 de 5 estrellas","15 calificaciones","$583.69","
$329.95
",null,null,"
$583.69
",null
